MeterID,Zone,ConsumerType,Date,EnergyConsumed_kWh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
MTR0185,East,Residential,2025-06-01,11.66,3.2,0,Active,6.4
MTR0185,East,Residential,2025-06-02,9.98,1.99,0,Active,6.29
MTR0185,East,Residential,2025-06-03,8.21,2.77,0,Active,6.51
MTR0185,East,Residential,2025-06-04,9.3,2.52,0,Active,6.59
MTR0185,East,Residential,2025-06-05,9.11,1.62,0,Active,6.4
MTR0185,East,Residential,2025-06-06,7.43,1.28,0,Active,6.55
MTR0185,East,Residential,2025-06-07,9.1,2.01,0,Active,6.63
MTR0185,East,Residential,2025-06-08,10.1,2.13,0,Active,6.66
MTR0185,East,Residential,2025-06-09,9.34,2.08,0,Active,6.43
MTR0185,East,Residential,2025-06-10,7.87,2.53,0,Active,6.03
MTR0185,East,Residential,2025-06-11,8.63,2.06,0,Active,6.77
MTR0185,East,Residential,2025-06-12,8.69,1.95,0,Active,6.89
MTR0185,East,Residential,2025-06-13,9.06,1.61,0,Active,6.23
MTR0185,East,Residential,2025-06-14,12.19,2.22,0,Active,6.36
MTR0185,East,Residential,2025-06-15,7.84,1.27,0,Active,6.78
MTR0185,East,Residential,2025-06-16,8.04,1.33,0,Active,6.5
MTR0185,East,Residential,2025-06-17,8.58,1.6,0,Active,6.19
MTR0185,East,Residential,2025-06-18,7.33,1.63,0,Active,6.41
MTR0185,East,Residential,2025-06-19,6.54,1.87,0,Active,6.69
MTR0185,East,Residential,2025-06-20,7.55,1.65,0,Active,6.52
MTR0185,East,Residential,2025-06-21,10.29,1.82,0,Active,6.91
MTR0185,East,Residential,2025-06-22,9.15,2.26,0,Active,6.41
MTR0185,East,Residential,2025-06-23,7.58,2.23,0,Active,6.66
MTR0185,East,Residential,2025-06-24,8.11,1.94,0,Active,6.48
MTR0185,East,Residential,2025-06-25,7.86,2.52,0,Active,6.48
MTR0185,East,Residential,2025-06-26,7.97,1.89,0,Active,6.33
MTR0185,East,Residential,2025-06-27,7.76,1.21,0,Active,6.46
MTR0185,East,Residential,2025-06-28,11.3,2.54,0,Active,6.34
MTR0185,East,Residential,2025-06-29,9.82,2.41,0,Active,6.38
MTR0185,East,Residential,2025-06-30,8.2,1.37,111,Active,6.43
MTR0186,East,Industrial,2025-01-01,38.25,7.89,0,Active,7.46
MTR0186,East,Industrial,2025-01-02,37.79,12.37,0,Active,7.14
MTR0186,East,Industrial,2025-01-03,36.37,8.62,0,Active,7.03
MTR0186,East,Industrial,2025-01-04,20.51,5.89,0,Active,7.49
MTR0186,East,Industrial,2025-01-05,18.27,5.37,0,Active,7.79
MTR0186,East,Industrial,2025-01-06,34.61,8.87,0,Active,7.3
MTR0186,East,Industrial,2025-01-07,42.44,9.09,0,Active,7.44
MTR0186,East,Industrial,2025-01-08,42.35,9.8,0,Active,7.12
MTR0186,East,Industrial,2025-01-09,32.55,9.48,0,Active,7.53
MTR0186,East,Industrial,2025-01-10,44.52,12.11,0,Active,7.46
MTR0186,East,Industrial,2025-01-11,19.67,3.93,0,Active,7.85
MTR0186,East,Industrial,2025-01-12,20.53,3.3,0,Active,7.11
MTR0186,East,Industrial,2025-01-13,30.53,7.18,0,Active,7.71
MTR0186,East,Industrial,2025-01-14,34.73,8.61,0,Active,7.47
MTR0186,East,Industrial,2025-01-15,37.05,6.1,0,Active,7.34
MTR0186,East,Industrial,2025-01-16,31.83,6.18,0,Active,7.53
MTR0186,East,Industrial,2025-01-17,39.84,11.76,0,Active,7.56
MTR0186,East,Industrial,2025-01-18,22.66,4.05,0,Active,7.78
MTR0186,East,Industrial,2025-01-19,22.88,3.99,0,Active,7.34
MTR0186,East,Industrial,2025-01-20,40.49,12.91,0,Active,7.35
MTR0186,East,Industrial,2025-01-21,40.34,8.42,0,Active,7.21
MTR0186,East,Industrial,2025-01-22,40.13,12.39,0,Active,7.79
MTR0186,East,Industrial,2025-01-23,42.21,11.67,0,Active,7.59
MTR0186,East,Industrial,2025-01-24,43.65,14.6,0,Active,7.39
MTR0186,East,Industrial,2025-01-25,24.51,5.83,0,Active,7.03
MTR0186,East,Industrial,2025-01-26,21.24,6.24,0,Active,7.31
MTR0186,East,Industrial,2025-01-27,29.56,7.79,224,Active,7.53
MTR0186,East,Industrial,2025-01-28,34.57,11.81,0,Active,7.5
MTR0186,East,Industrial,2025-01-29,43.71,13.07,0,Active,7.37
MTR0186,East,Industrial,2025-01-30,30.78,7.57,0,Active,7.17
MTR0186,East,Industrial,2025-01-31,34.64,11.77,0,Active,7.23
MTR0186,East,Industrial,2025-02-01,25.31,8.5,0,Active,7.16
MTR0186,East,Industrial,2025-02-02,24.32,7.37,0,Active,7.52
MTR0186,East,Industrial,2025-02-03,34.84,11.03,0,Active,7.03
MTR0186,East,Industrial,2025-02-04,41.05,7.2,0,Active,7.25
MTR0186,East,Industrial,2025-02-05,40.47,9.34,0,Active,7.52
MTR0186,East,Industrial,2025-02-06,38.83,11.37,0,Active,7.31
MTR0186,East,Industrial,2025-02-07,40.83,13.61,0,Active,7.51
MTR0186,East,Industrial,2025-02-08,25.6,4.03,0,Active,7.47
MTR0186,East,Industrial,2025-02-09,30.02,4.77,0,Active,7.36
MTR0186,East,Industrial,2025-02-10,46.16,10.84,0,Active,7.54
MTR0186,East,Industrial,2025-02-11,43.66,15.24,0,Active,7.13
MTR0186,East,Industrial,2025-02-12,53.26,17.63,0,Active,7.87
MTR0186,East,Industrial,2025-02-13,37.9,6.48,0,Active,7.94
MTR0186,East,Industrial,2025-02-14,39.87,11.98,0,Active,7.73
MTR0186,East,Industrial,2025-02-15,22.92,5.34,0,Active,7.07
MTR0186,East,Industrial,2025-02-16,25.64,4.35,0,Active,7.39
MTR0186,East,Industrial,2025-02-17,44.23,7.43,0,Active,7.18
MTR0186,East,Industrial,2025-02-18,33.81,8.7,0,Active,6.85
MTR0186,East,Industrial,2025-02-19,45.57,11.26,0,Active,6.95
MTR0186,East,Industrial,2025-02-20,46.85,10.78,0,Active,7.81
MTR0186,East,Industrial,2025-02-21,39.77,7.96,0,Active,6.99
MTR0186,East,Industrial,2025-02-22,24.48,7.32,0,Active,7.62
MTR0186,East,Industrial,2025-02-23,20.0,4.11,0,Active,7.49
MTR0186,East,Industrial,2025-02-24,31.76,6.17,61,Active,7.78
MTR0186,East,Industrial,2025-02-25,39.5,10.5,0,Active,7.21
MTR0186,East,Industrial,2025-02-26,44.64,7.7,0,Active,7.38
MTR0186,East,Industrial,2025-02-27,40.63,10.17,0,Active,7.2
MTR0186,East,Industrial,2025-02-28,40.3,11.65,0,Active,7.3
MTR0186,East,Industrial,2025-03-01,21.65,5.81,0,Active,7.19
MTR0186,East,Industrial,2025-03-02,27.06,8.17,0,Active,7.34
MTR0186,East,Industrial,2025-03-03,37.64,12.18,0,Active,7.19
MTR0186,East,Industrial,2025-03-04,38.16,10.74,0,Active,6.96
MTR0186,East,Industrial,2025-03-05,43.85,10.94,0,Active,7.52
MTR0186,East,Industrial,2025-03-06,36.5,10.48,0,Active,7.62
MTR0186,East,Industrial,2025-03-07,38.09,9.94,0,Active,7.24
MTR0186,East,Industrial,2025-03-08,17.55,3.34,0,Active,7.35
MTR0186,East,Industrial,2025-03-09,26.43,6.3,0,Active,7.43
MTR0186,East,Industrial,2025-03-10,47.62,14.45,0,Active,7.34
MTR0186,East,Industrial,2025-03-11,40.12,6.45,0,Active,7.14
MTR0186,East,Industrial,2025-03-12,48.0,14.35,0,Active,7.37
MTR0186,East,Industrial,2025-03-13,40.25,10.15,0,Active,7.42
MTR0186,East,Industrial,2025-03-14,39.46,7.87,0,Active,7.74
MTR0186,East,Industrial,2025-03-15,25.64,4.63,0,Active,7.79
MTR0186,East,Industrial,2025-03-16,23.46,3.58,0,Active,7.43
MTR0186,East,Industrial,2025-03-17,39.51,10.07,0,Active,7.71
MTR0186,East,Industrial,2025-03-18,39.1,8.12,0,Active,7.74
MTR0186,East,Industrial,2025-03-19,39.7,11.12,0,Active,6.97
MTR0186,East,Industrial,2025-03-20,41.49,11.17,0,Active,7.02
MTR0186,East,Industrial,2025-03-21,31.1,8.45,0,Active,7.11
MTR0186,East,Industrial,2025-03-22,20.4,6.42,0,Active,7.53
MTR0186,East,Industrial,2025-03-23,24.26,7.79,0,Active,7.35
MTR0186,East,Industrial,2025-03-24,35.57,12.26,0,Active,7.07
MTR0186,East,Industrial,2025-03-25,35.63,11.58,0,Active,7.17
MTR0186,East,Industrial,2025-03-26,40.49,10.26,0,Active,7.7
MTR0186,East,Industrial,2025-03-27,44.03,7.61,0,Active,7.49
MTR0186,East,Industrial,2025-03-28,35.1,8.1,0,Active,7.36
MTR0186,East,Industrial,2025-03-29,25.8,8.78,0,Active,7.17
MTR0186,East,Industrial,2025-03-30,21.68,5.27,0,Active,7.36
MTR0186,East,Industrial,2025-03-31,42.9,6.93,0,Active,7.68
MTR0186,East,Industrial,2025-04-01,39.75,12.73,0,Active,7.3
MTR0186,East,Industrial,2025-04-02,47.23,12.03,0,Active,7.41
MTR0186,East,Industrial,2025-04-03,41.73,12.98,0,Active,6.99
MTR0186,East,Industrial,2025-04-04,42.01,6.56,0,Active,7.57
MTR0186,East,Industrial,2025-04-05,33.53,10.51,0,Active,7.63
MTR0186,East,Industrial,2025-04-06,26.09,7.91,0,Active,7.47
MTR0186,East,Industrial,2025-04-07,38.77,12.9,0,Active,7.39
MTR0186,East,Industrial,2025-04-08,40.1,6.75,0,Active,7.71
MTR0186,East,Industrial,2025-04-09,37.38,6.96,0,Active,7.38
MTR0186,East,Industrial,2025-04-10,35.0,9.98,0,Active,7.76
MTR0186,East,Industrial,2025-04-11,40.25,9.17,0,Active,7.3
MTR0186,East,Industrial,2025-04-12,24.25,4.85,0,Active,7.33
MTR0186,East,Industrial,2025-04-13,24.52,5.06,0,Active,8.07
MTR0186,East,Industrial,2025-04-14,42.06,12.26,0,Active,7.37
MTR0186,East,Industrial,2025-04-15,39.23,6.57,0,Active,7.28
MTR0186,East,Industrial,2025-04-16,33.37,11.31,0,Active,7.67
MTR0186,East,Industrial,2025-04-17,39.85,7.2,0,Active,7.19
MTR0186,East,Industrial,2025-04-18,47.16,8.03,0,Active,7.3
MTR0186,East,Industrial,2025-04-19,23.94,5.13,0,Active,7.47
MTR0186,East,Industrial,2025-04-20,24.02,4.52,0,Active,7.27
MTR0186,East,Industrial,2025-04-21,44.06,7.94,0,Active,7.35
MTR0186,East,Industrial,2025-04-22,46.69,10.87,0,Active,7.13
MTR0186,East,Industrial,2025-04-23,39.84,12.66,0,Active,6.98
MTR0186,East,Industrial,2025-04-24,41.71,14.05,0,Active,7.48
MTR0186,East,Industrial,2025-04-25,52.53,16.77,0,Active,7.25
MTR0186,East,Industrial,2025-04-26,20.52,5.85,0,Active,7.39
MTR0186,East,Industrial,2025-04-27,24.13,6.69,0,Active,7.22
MTR0186,East,Industrial,2025-04-28,41.48,8.23,0,Active,7.21
MTR0186,East,Industrial,2025-04-29,40.97,13.06,0,Active,7.36
MTR0186,East,Industrial,2025-04-30,44.05,7.03,0,Active,7.97
MTR0186,East,Industrial,2025-05-01,39.22,10.82,0,Active,7.55
MTR0186,East,Industrial,2025-05-02,35.94,11.49,0,Active,7.44
MTR0186,East,Industrial,2025-05-03,22.15,5.71,0,Active,7.68
MTR0186,East,Industrial,2025-05-04,27.08,7.0,0,Active,7.45
MTR0186,East,Industrial,2025-05-05,43.41,13.99,0,Active,7.48
MTR0186,East,Industrial,2025-05-06,44.3,14.62,0,Active,8.01
MTR0186,East,Industrial,2025-05-07,44.44,14.1,0,Active,7.64
MTR0186,East,Industrial,2025-05-08,36.82,5.66,0,Active,7.74
MTR0186,East,Industrial,2025-05-09,46.42,9.06,0,Active,7.21
MTR0186,East,Industrial,2025-05-10,19.19,4.08,0,Active,7.15
MTR0186,East,Industrial,2025-05-11,23.62,6.68,0,Active,7.33
MTR0186,East,Industrial,2025-05-12,37.94,6.96,0,Active,7.58
MTR0186,East,Industrial,2025-05-13,35.76,9.48,0,Active,7.35
MTR0186,East,Industrial,2025-05-14,37.12,8.8,0,Active,7.42
MTR0186,East,Industrial,2025-05-15,42.99,6.73,0,Active,7.27
MTR0186,East,Industrial,2025-05-16,35.78,8.31,0,Active,7.3
MTR0186,East,Industrial,2025-05-17,20.12,3.51,0,Active,7.66
MTR0186,East,Industrial,2025-05-18,25.76,8.57,0,Active,7.4
MTR0186,East,Industrial,2025-05-19,27.98,5.33,0,Active,7.57
MTR0186,East,Industrial,2025-05-20,33.04,10.44,0,Active,7.35
MTR0186,East,Industrial,2025-05-21,39.46,8.25,0,Active,7.65
MTR0186,East,Industrial,2025-05-22,43.66,11.07,0,Active,7.29
MTR0186,East,Industrial,2025-05-23,40.51,8.23,0,Active,7.13
MTR0186,East,Industrial,2025-05-24,24.04,8.23,0,Active,7.6
MTR0186,East,Industrial,2025-05-25,20.83,4.09,0,Active,6.97
MTR0186,East,Industrial,2025-05-26,51.38,10.56,0,Active,7.59
MTR0186,East,Industrial,2025-05-27,33.55,6.03,0,Active,8.07
MTR0186,East,Industrial,2025-05-28,40.61,12.65,0,Active,7.72
MTR0186,East,Industrial,2025-05-29,37.16,10.5,0,Active,7.95
MTR0186,East,Industrial,2025-05-30,39.73,13.89,0,Active,7.27
MTR0186,East,Industrial,2025-05-31,22.56,4.19,0,Active,7.2
MTR0186,East,Industrial,2025-06-01,20.4,4.33,0,Active,7.28
MTR0186,East,Industrial,2025-06-02,39.59,12.86,0,Active,7.58
MTR0186,East,Industrial,2025-06-03,35.88,8.82,0,Active,7.34
MTR0186,East,Industrial,2025-06-04,44.35,7.91,0,Active,7.28
MTR0186,East,Industrial,2025-06-05,40.74,9.86,0,Active,7.24
MTR0186,East,Industrial,2025-06-06,41.78,7.13,0,Active,7.54
MTR0186,East,Industrial,2025-06-07,21.89,5.18,0,Active,7.44
MTR0186,East,Industrial,2025-06-08,20.24,3.83,0,Active,6.87
MTR0186,East,Industrial,2025-06-09,31.79,5.9,0,Active,7.43
MTR0186,East,Industrial,2025-06-10,35.29,6.97,0,Active,7.34
MTR0186,East,Industrial,2025-06-11,34.09,6.78,0,Active,7.66
MTR0186,East,Industrial,2025-06-12,36.83,11.57,0,Active,7.8
MTR0186,East,Industrial,2025-06-13,46.19,14.33,0,Active,7.45
MTR0186,East,Industrial,2025-06-14,23.48,8.19,0,Active,7.49
MTR0186,East,Industrial,2025-06-15,31.7,8.55,0,Active,7.56
MTR0186,East,Industrial,2025-06-16,32.35,5.62,0,Active,7.56
MTR0186,East,Industrial,2025-06-17,37.26,9.7,0,Active,7.47
MTR0186,East,Industrial,2025-06-18,38.77,7.9,0,Active,7.38
MTR0186,East,Industrial,2025-06-19,35.52,8.24,0,Active,7.24
MTR0186,East,Industrial,2025-06-20,29.97,6.45,0,Active,7.51
MTR0186,East,Industrial,2025-06-21,20.84,5.9,0,Active,7.23
MTR0186,East,Industrial,2025-06-22,17.55,4.41,0,Active,7.41
MTR0186,East,Industrial,2025-06-23,32.42,11.17,0,Active,6.94
MTR0186,East,Industrial,2025-06-24,41.5,6.61,0,Active,7.36
MTR0186,East,Industrial,2025-06-25,42.51,12.92,0,Active,7.23
MTR0186,East,Industrial,2025-06-26,42.61,10.83,0,Active,6.95
MTR0186,East,Industrial,2025-06-27,31.49,7.88,0,Active,7.63
MTR0186,East,Industrial,2025-06-28,21.77,5.17,0,Active,7.7
MTR0186,East,Industrial,2025-06-29,23.18,5.66,0,Active,6.72
MTR0186,East,Industrial,2025-06-30,31.66,5.21,0,Active,7.5
MTR0187,North,Commercial,2025-01-01,19.42,5.37,0,Active,8.57
MTR0187,North,Commercial,2025-01-02,22.29,3.79,0,Active,7.99
MTR0187,North,Commercial,2025-01-03,26.17,5.09,0,Active,8.01
MTR0187,North,Commercial,2025-01-04,11.21,2.63,0,Active,7.58
MTR0187,North,Commercial,2025-01-05,10.06,1.62,0,Active,7.77
MTR0187,North,Commercial,2025-01-06,23.6,7.14,0,Active,7.86
MTR0187,North,Commercial,2025-01-07,19.58,4.98,0,Active,8.49
MTR0187,North,Commercial,2025-01-08,19.12,3.79,0,Active,8.22
MTR0187,North,Commercial,2025-01-09,18.14,4.82,64,Active,8.53
MTR0187,North,Commercial,2025-01-10,22.81,6.47,136,Active,8.31
MTR0187,North,Commercial,2025-01-11,10.05,2.97,0,Active,8.41
MTR0187,North,Commercial,2025-01-12,10.57,3.32,0,Active,8.13
MTR0187,North,Commercial,2025-01-13,22.45,7.19,0,Active,8.11
MTR0187,North,Commercial,2025-01-14,23.87,5.0,0,Active,8.11
MTR0187,North,Commercial,2025-01-15,20.67,4.54,0,Active,8.26
MTR0187,North,Commercial,2025-01-16,17.89,3.57,0,Active,8.32
MTR0187,North,Commercial,2025-01-17,19.48,5.71,0,Active,8.16
MTR0187,North,Commercial,2025-01-18,11.62,1.86,0,Active,8.24
MTR0187,North,Commercial,2025-01-19,12.62,2.24,0,Active,8.85
MTR0187,North,Commercial,2025-01-20,24.81,4.17,0,Active,8.7
MTR0187,North,Commercial,2025-01-21,22.69,6.92,0,Active,8.48
MTR0187,North,Commercial,2025-01-22,23.55,5.26,0,Active,8.18
MTR0187,North,Commercial,2025-01-23,21.59,4.25,0,Active,7.78
MTR0187,North,Commercial,2025-01-24,28.09,4.28,0,Active,8.09
MTR0187,North,Commercial,2025-01-25,9.27,3.05,0,Active,8.03
MTR0187,North,Commercial,2025-01-26,12.8,1.99,0,Active,8.28
MTR0187,North,Commercial,2025-01-27,26.32,5.11,0,Active,8.03
MTR0187,North,Commercial,2025-01-28,21.02,3.82,0,Active,8.75
MTR0187,North,Commercial,2025-01-29,28.78,7.78,0,Active,8.38
MTR0187,North,Commercial,2025-01-30,25.47,4.49,0,Active,7.71
MTR0187,North,Commercial,2025-01-31,25.42,3.85,0,Active,8.15
MTR0187,North,Commercial,2025-02-01,13.33,3.66,0,Active,8.27
MTR0187,North,Commercial,2025-02-02,11.24,2.94,0,Active,8.34
MTR0187,North,Commercial,2025-02-03,28.45,8.71,0,Active,8.29
MTR0187,North,Commercial,2025-02-04,23.45,7.92,0,Active,7.82
MTR0187,North,Commercial,2025-02-05,28.33,8.96,0,Active,8.18
MTR0187,North,Commercial,2025-02-06,18.4,6.05,0,Active,8.31
MTR0187,North,Commercial,2025-02-07,26.06,9.05,0,Active,8.12
MTR0187,North,Commercial,2025-02-08,14.42,4.4,0,Active,8.22
MTR0187,North,Commercial,2025-02-09,12.7,2.99,0,Active,8.12
MTR0187,North,Commercial,2025-02-10,23.91,4.67,0,Active,8.14
MTR0187,North,Commercial,2025-02-11,26.11,9.07,0,Active,7.92
MTR0187,North,Commercial,2025-02-12,24.77,8.32,0,Active,8.34
MTR0187,North,Commercial,2025-02-13,25.11,4.62,0,Active,8.43
MTR0187,North,Commercial,2025-02-14,22.58,6.99,0,Active,8.02
MTR0187,North,Commercial,2025-02-15,15.08,3.09,0,Active,8.06
MTR0187,North,Commercial,2025-02-16,10.3,1.94,0,Active,7.6
MTR0187,North,Commercial,2025-02-17,26.22,4.2,0,Active,7.9
MTR0187,North,Commercial,2025-02-18,23.15,4.33,0,Active,8.33
MTR0187,North,Commercial,2025-02-19,22.42,4.43,0,Active,8.42
MTR0187,North,Commercial,2025-02-20,20.37,4.63,0,Active,7.86
MTR0187,North,Commercial,2025-02-21,24.41,8.3,202,Active,8.39
MTR0187,North,Commercial,2025-02-22,10.85,2.84,0,Active,7.76
MTR0187,North,Commercial,2025-02-23,10.13,3.35,0,Active,8.25
MTR0187,North,Commercial,2025-02-24,24.26,7.31,0,Active,8.41
MTR0187,North,Commercial,2025-02-25,23.14,4.31,0,Active,8.16
MTR0187,North,Commercial,2025-02-26,27.49,7.94,0,Active,8.54
MTR0187,North,Commercial,2025-02-27,25.36,8.31,0,Active,8.25
MTR0187,North,Commercial,2025-02-28,28.25,7.53,0,Active,8.04
MTR0187,North,Commercial,2025-03-01,13.34,2.47,0,Active,8.35
MTR0187,North,Commercial,2025-03-02,12.23,3.68,0,Active,8.37
MTR0187,North,Commercial,2025-03-03,20.98,6.23,0,Active,8.01
MTR0187,North,Commercial,2025-03-04,24.11,7.89,0,Active,7.74
MTR0187,North,Commercial,2025-03-05,21.71,5.16,0,Active,7.98
MTR0187,North,Commercial,2025-03-06,23.41,5.37,0,Active,8.33
MTR0187,North,Commercial,2025-03-07,22.24,4.99,0,Active,7.74
MTR0187,North,Commercial,2025-03-08,12.21,3.99,0,Active,8.33
MTR0187,North,Commercial,2025-03-09,12.85,2.41,0,Active,7.94
MTR0187,North,Commercial,2025-03-10,19.39,3.32,163,Active,7.9
MTR0187,North,Commercial,2025-03-11,25.09,8.22,0,Active,8.6
MTR0187,North,Commercial,2025-03-12,18.66,6.34,0,Active,8.32
MTR0187,North,Commercial,2025-03-13,27.17,9.11,0,Active,8.41
MTR0187,North,Commercial,2025-03-14,22.4,6.51,0,Active,8.36
MTR0187,North,Commercial,2025-03-15,13.16,3.31,0,Active,8.08
MTR0187,North,Commercial,2025-03-16,12.25,2.48,0,Active,8.1
MTR0187,North,Commercial,2025-03-17,23.36,6.65,229,Active,7.91
MTR0187,North,Commercial,2025-03-18,26.08,4.51,0,Active,8.22
MTR0187,North,Commercial,2025-03-19,24.08,6.72,0,Active,8.43
MTR0187,North,Commercial,2025-03-20,27.78,8.88,0,Active,8.08
MTR0187,North,Commercial,2025-03-21,22.2,7.04,0,Active,7.9
MTR0187,North,Commercial,2025-03-22,13.51,3.53,0,Active,8.01
MTR0187,North,Commercial,2025-03-23,10.92,1.96,0,Active,8.47
MTR0187,North,Commercial,2025-03-24,25.17,8.47,0,Active,8.46
MTR0187,North,Commercial,2025-03-25,25.9,8.81,0,Active,8.38
MTR0187,North,Commercial,2025-03-26,22.91,7.99,0,Active,8.17
MTR0187,North,Commercial,2025-03-27,23.09,6.16,0,Active,8.22
MTR0187,North,Commercial,2025-03-28,28.35,5.98,0,Active,8.39
MTR0187,North,Commercial,2025-03-29,14.87,2.25,0,Active,8.34
MTR0187,North,Commercial,2025-03-30,15.03,3.88,0,Active,8.11
MTR0187,North,Commercial,2025-03-31,24.84,8.44,0,Active,8.26
MTR0187,North,Commercial,2025-04-01,26.38,8.17,0,Active,8.42
MTR0187,North,Commercial,2025-04-02,27.23,4.41,0,Active,8.01
MTR0187,North,Commercial,2025-04-03,27.5,7.22,0,Active,8.22
MTR0187,North,Commercial,2025-04-04,20.53,6.5,0,Active,8.33
MTR0187,North,Commercial,2025-04-05,12.68,3.89,0,Active,8.11
MTR0187,North,Commercial,2025-04-06,14.42,2.94,0,Active,8.86
MTR0187,North,Commercial,2025-04-07,18.38,5.6,0,Active,7.9
MTR0187,North,Commercial,2025-04-08,24.19,6.53,0,Active,7.81
MTR0187,North,Commercial,2025-04-09,20.88,3.37,0,Active,8.55
MTR0187,North,Commercial,2025-04-10,25.92,4.75,0,Active,7.97
MTR0187,North,Commercial,2025-04-11,22.76,5.35,0,Active,8.1
MTR0187,North,Commercial,2025-04-12,12.14,2.11,0,Active,7.61
MTR0187,North,Commercial,2025-04-13,14.68,3.03,0,Active,8.16
MTR0187,North,Commercial,2025-04-14,26.92,4.95,215,Active,8.6
MTR0187,North,Commercial,2025-04-15,31.31,5.89,0,Active,7.84
MTR0187,North,Commercial,2025-04-16,23.14,8.05,0,Active,8.5
MTR0187,North,Commercial,2025-04-17,23.6,7.2,0,Active,8.02
MTR0187,North,Commercial,2025-04-18,19.34,4.61,0,Active,8.14
MTR0187,North,Commercial,2025-04-19,13.07,2.14,0,Active,8.32
MTR0187,North,Commercial,2025-04-20,11.06,3.75,0,Active,7.76
MTR0187,North,Commercial,2025-04-21,14.67,3.73,0,Active,8.27
MTR0187,North,Commercial,2025-04-22,28.51,6.05,0,Active,8.42
MTR0187,North,Commercial,2025-04-23,28.36,8.27,0,Active,8.12
MTR0187,North,Commercial,2025-04-24,27.26,7.1,0,Active,8.39
MTR0187,North,Commercial,2025-04-25,27.38,8.71,0,Active,8.3
MTR0187,North,Commercial,2025-04-26,13.26,3.95,0,Active,8.27
MTR0187,North,Commercial,2025-04-27,12.28,2.24,0,Active,8.07
MTR0187,North,Commercial,2025-04-28,29.37,4.58,0,Active,7.93
MTR0187,North,Commercial,2025-04-29,26.91,4.74,0,Active,8.57
MTR0187,North,Commercial,2025-04-30,23.84,4.16,0,Active,8.19
MTR0187,North,Commercial,2025-05-01,22.06,6.54,0,Active,7.84
MTR0187,North,Commercial,2025-05-02,26.68,7.91,0,Active,8.41
MTR0187,North,Commercial,2025-05-03,11.83,3.09,0,Active,8.09
MTR0187,North,Commercial,2025-05-04,13.54,3.81,0,Active,8.29
MTR0187,North,Commercial,2025-05-05,21.16,6.97,73,Active,8.41
MTR0187,North,Commercial,2025-05-06,27.39,6.95,0,Active,8.24
MTR0187,North,Commercial,2025-05-07,21.88,6.41,0,Active,8.61
MTR0187,North,Commercial,2025-05-08,21.12,3.47,0,Active,8.18
MTR0187,North,Commercial,2025-05-09,20.38,5.26,0,Active,8.23
MTR0187,North,Commercial,2025-05-10,10.76,2.5,0,Active,7.97
MTR0187,North,Commercial,2025-05-11,9.53,2.03,0,Active,8.28
MTR0187,North,Commercial,2025-05-12,29.45,10.1,179,Active,8.51
MTR0187,North,Commercial,2025-05-13,28.64,9.14,0,Active,7.84
MTR0187,North,Commercial,2025-05-14,26.06,6.26,0,Active,8.49
MTR0187,North,Commercial,2025-05-15,24.66,6.62,0,Active,8.29
MTR0187,North,Commercial,2025-05-16,25.15,4.77,0,Active,8.2
MTR0187,North,Commercial,2025-05-17,11.35,2.87,0,Active,8.3
MTR0187,North,Commercial,2025-05-18,10.74,1.89,0,Active,8.04
MTR0187,North,Commercial,2025-05-19,19.62,3.51,0,Active,8.28
MTR0187,North,Commercial,2025-05-20,23.11,7.25,0,Active,8.07
MTR0187,North,Commercial,2025-05-21,23.06,7.86,0,Active,8.91
MTR0187,North,Commercial,2025-05-22,22.44,7.28,0,Active,8.3
MTR0187,North,Commercial,2025-05-23,19.03,3.26,0,Active,7.83
MTR0187,North,Commercial,2025-05-24,10.06,2.51,0,Active,7.86
MTR0187,North,Commercial,2025-05-25,11.08,1.8,0,Active,8.08
MTR0187,North,Commercial,2025-05-26,22.13,6.56,0,Active,8.37
MTR0187,North,Commercial,2025-05-27,21.06,3.37,0,Active,8.34
MTR0187,North,Commercial,2025-05-28,23.61,4.46,0,Active,7.83
MTR0187,North,Commercial,2025-05-29,20.19,3.68,0,Active,8.25
MTR0187,North,Commercial,2025-05-30,21.91,5.36,0,Active,8.16
MTR0187,North,Commercial,2025-05-31,11.49,3.49,0,Active,8.13
MTR0187,North,Commercial,2025-06-01,11.57,3.2,0,Active,8.2
MTR0187,North,Commercial,2025-06-02,27.5,6.17,0,Active,8.24
MTR0187,North,Commercial,2025-06-03,21.87,5.49,0,Active,7.88
MTR0187,North,Commercial,2025-06-04,22.32,7.19,0,Active,8.17
MTR0187,North,Commercial,2025-06-05,24.94,4.91,0,Active,8.18
MTR0187,North,Commercial,2025-06-06,21.66,5.83,0,Active,7.95
MTR0187,North,Commercial,2025-06-07,10.82,1.86,0,Active,8.45
MTR0187,North,Commercial,2025-06-08,11.23,1.8,0,Active,8.47
MTR0187,North,Commercial,2025-06-09,22.08,5.2,0,Active,8.08
MTR0187,North,Commercial,2025-06-10,25.45,7.28,42,Active,7.81
MTR0187,North,Commercial,2025-06-11,23.06,4.57,0,Active,7.78
MTR0187,North,Commercial,2025-06-12,25.37,5.97,0,Active,8.21
MTR0187,North,Commercial,2025-06-13,24.6,4.07,0,Active,8.02
MTR0187,North,Commercial,2025-06-14,9.75,3.21,0,Active,8.19
MTR0187,North,Commercial,2025-06-15,9.16,1.83,0,Active,8.09
